id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
3746,Male,56,1,45.0,1,> 2 Years,Yes,54723.37,121.0,38
9313,Male,20,1,47.0,0,< 1 Year,Yes,62822.68,33.0,286
2961,Male,53,1,5.0,1,< 1 Year,Yes,50953.21,45.0,167
10945,Male,27,1,3.0,1,> 2 Years,Yes,53362.83,142.0,93
4371,Female,38,1,12.0,0,1-2 Year,Yes,67424.07,10.0,25
17886,Female,18,0,15.0,1,> 2 Years,Yes,25197.43,148.0,153
8575,Male,30,1,8.0,1,< 1 Year,Yes,69271.17,140.0,61
2372,Female,24,1,4.0,0,< 1 Year,No,59283.73,53.0,141
14945,Female,55,1,4.0,1,1-2 Year,No,50893.38,20.0,222
10422,Female,61,1,1.0,0,> 2 Years,No,38646.86,141.0,212
9906,Female,59,1,21.0,0,< 1 Year,No,42405.53,82.0,38
241,Female,35,1,27.0,1,> 2 Years,No,52464.68,66.0,12
4670,Female,44,1,13.0,1,> 2 Years,Yes,31427.32,111.0,105
3992,Male,32,1,28.0,1,1-2 Year,No,69984.65,137.0,56
6111,Female,50,1,6.0,1,> 2 Years,Yes,53311.96,129.0,163
11448,Male,24,1,43.0,0,< 1 Year,Yes,23273.96,94.0,267
12821,Female,34,1,15.0,0,> 2 Years,No,64389.66,82.0,287
5055,Male,37,1,27.0,0,< 1 Year,No,39354.82,154.0,93
13333,Male,31,1,52.0,0,> 2 Years,No,69054.98,95.0,259
4822,Male,32,1,16.0,0,< 1 Year,No,22216.22,76.0,285
14821,Female,23,1,28.0,0,< 1 Year,No,70764.68,8.0,217
5007,Male,66,1,52.0,0,> 2 Years,Yes,61681.56,17.0,281
1005,Male,44,1,10.0,0,1-2 Year,No,25758.84,159.0,290
15322,Male,63,0,33.0,1,< 1 Year,No,59361.5,100.0,250
14311,Female,34,1,9.0,1,1-2 Year,No,25376.36,120.0,178
15673,Male,33,1,17.0,0,1-2 Year,Yes,35727.67,13.0,129
15781,Female,64,1,11.0,1,1-2 Year,No,40462.12,57.0,256
10520,Female,27,0,13.0,0,< 1 Year,Yes,77190.83,124.0,247
1620,Male,42,1,31.0,1,< 1 Year,Yes,43459.21,155.0,74
534,Male,55,1,15.0,0,> 2 Years,No,24058.29,91.0,139
69,Female,43,1,36.0,1,< 1 Year,No,49358.88,51.0,139
18012,Female,32,1,31.0,1,> 2 Years,Yes,41756.08,152.0,138
1581,Female,35,1,1.0,1,> 2 Years,No,72261.4,73.0,238
12750,Male,62,1,33.0,1,1-2 Year,Yes,34104.48,34.0,172
19813,Female,20,1,15.0,1,1-2 Year,No,59058.58,32.0,18
4241,Female,68,0,45.0,0,< 1 Year,No,78608.05,158.0,275
18420,Female,41,1,23.0,0,1-2 Year,No,27730.64,76.0,107
7845,Female,35,1,14.0,0,> 2 Years,No,28607.13,91.0,28
12131,Male,56,0,9.0,0,> 2 Years,Yes,56782.55,151.0,183
8565,Male,43,0,18.0,1,> 2 Years,Yes,44171.64,150.0,66
2985,Female,65,1,16.0,0,> 2 Years,No,43657.76,25.0,100
12751,Male,50,1,31.0,1,1-2 Year,No,71219.83,37.0,169
11797,Female,19,1,43.0,1,> 2 Years,Yes,63659.2,30.0,239
11054,Female,60,1,9.0,0,> 2 Years,No,53972.51,80.0,268
8047,Male,46,1,18.0,1,< 1 Year,No,25499.97,121.0,184
9804,Female,66,1,13.0,0,> 2 Years,Yes,71534.37,23.0,261
8802,Female,29,1,8.0,0,> 2 Years,No,57029.48,136.0,189
12696,Female,38,1,21.0,1,< 1 Year,No,77660.19,62.0,158
18858,Female,66,1,38.0,0,1-2 Year,Yes,21818.68,45.0,179
4764,Female,55,0,49.0,0,< 1 Year,No,39251.3,76.0,89
18610,Female,24,1,32.0,1,1-2 Year,No,36438.99,141.0,260
1656,Male,60,1,49.0,0,> 2 Years,No,35752.95,42.0,299
13563,Male,62,1,52.0,1,< 1 Year,No,44418.79,137.0,48
8640,Female,68,1,26.0,1,1-2 Year,Yes,43385.36,13.0,237
14052,Male,43,1,19.0,1,> 2 Years,No,25641.86,118.0,144
18807,Male,23,0,21.0,0,> 2 Years,No,52100.84,109.0,162
13789,Female,61,1,21.0,0,< 1 Year,No,35108.23,124.0,239
11298,Female,59,1,44.0,1,1-2 Year,Yes,46114.12,65.0,149
6822,Male,61,1,45.0,0,< 1 Year,Yes,21533.11,40.0,94
4036,Male,39,1,36.0,0,< 1 Year,No,73103.86,33.0,134
15386,Male,21,1,18.0,0,1-2 Year,No,41855.13,8.0,73
2903,Male,36,1,28.0,1,1-2 Year,Yes,69411.62,118.0,1
17333,Female,40,1,19.0,1,< 1 Year,No,20305.68,91.0,124
7850,Female,24,1,27.0,1,> 2 Years,No,54101.31,131.0,273
193,Male,38,1,12.0,0,< 1 Year,Yes,58365.19,21.0,271
3340,Male,65,1,18.0,0,< 1 Year,Yes,45956.1,8.0,239
7075,Male,20,1,3.0,1,> 2 Years,No,71136.33,54.0,259
4447,Female,20,0,45.0,1,< 1 Year,Yes,20123.91,151.0,49
1851,Male,26,1,26.0,0,< 1 Year,No,79935.73,49.0,101
15339,Male,55,0,50.0,1,> 2 Years,Yes,66677.39,152.0,224
1346,Male,37,1,26.0,1,< 1 Year,Yes,49290.6,62.0,40
725,Male,56,1,32.0,0,< 1 Year,No,57836.59,60.0,141
2431,Female,32,1,30.0,0,1-2 Year,Yes,71857.78,42.0,125
6481,Male,44,1,42.0,0,1-2 Year,Yes,28922.78,94.0,156
350,Male,24,1,13.0,0,1-2 Year,Yes,52358.27,89.0,57
537,Female,43,1,18.0,1,< 1 Year,Yes,68016.63,65.0,296
2026,Female,62,0,36.0,0,1-2 Year,Yes,23306.7,136.0,173
8011,Female,47,1,45.0,1,> 2 Years,Yes,70513.16,9.0,42
17913,Female,59,1,33.0,0,> 2 Years,Yes,69999.36,78.0,287
16499,Female,52,1,26.0,1,1-2 Year,No,26809.48,118.0,25
19754,Female,39,1,13.0,0,1-2 Year,No,61885.7,51.0,138
3889,Male,66,1,0.0,0,< 1 Year,No,31454.24,107.0,250
9682,Male,52,1,22.0,0,1-2 Year,No,75695.07,71.0,152
1458,Female,50,1,3.0,0,> 2 Years,No,70861.17,99.0,238
9939,Female,22,1,45.0,0,> 2 Years,Yes,56447.66,129.0,49
1907,Male,21,1,27.0,1,1-2 Year,No,57733.4,128.0,48
17510,Female,39,1,22.0,0,1-2 Year,No,38595.96,119.0,238
3407,Female,68,1,6.0,0,> 2 Years,Yes,48002.3,29.0,91
8493,Male,67,1,28.0,0,> 2 Years,Yes,69534.68,137.0,53
3104,Female,42,1,15.0,0,1-2 Year,Yes,59719.38,120.0,157
18976,Female,52,1,39.0,1,> 2 Years,Yes,55598.2,39.0,21
7513,Female,46,1,21.0,1,1-2 Year,Yes,77212.23,64.0,83
6024,Male,32,1,16.0,0,< 1 Year,No,59823.8,147.0,228
4431,Male,68,1,32.0,0,> 2 Years,Yes,79247.59,30.0,110
8253,Female,63,1,50.0,1,> 2 Years,Yes,64776.35,136.0,181
13368,Male,44,1,4.0,1,< 1 Year,No,58145.02,26.0,269
5254,Male,26,1,2.0,1,< 1 Year,No,60270.46,163.0,167
19975,Female,31,1,28.0,1,> 2 Years,No,23353.27,39.0,92
2164,Female,34,1,29.0,0,> 2 Years,Yes,57612.33,36.0,174
1237,Male,18,1,32.0,0,1-2 Year,Yes,44165.05,52.0,180
902,Female,69,1,16.0,1,> 2 Years,No,30698.75,96.0,263
15193,Male,64,1,45.0,0,1-2 Year,Yes,50753.85,9.0,227
13082,Female,25,1,9.0,1,> 2 Years,Yes,46914.47,42.0,60
16133,Male,23,0,28.0,1,< 1 Year,No,65847.71,86.0,256
7354,Female,35,1,18.0,1,1-2 Year,No,53759.84,112.0,159
6975,Female,39,1,13.0,1,> 2 Years,No,36760.63,80.0,68
8933,Female,30,1,5.0,0,> 2 Years,No,36288.05,9.0,39
12350,Female,26,1,34.0,1,1-2 Year,Yes,27024.14,34.0,215
8387,Female,25,1,20.0,1,> 2 Years,Yes,59427.46,49.0,207
13750,Male,29,1,26.0,1,1-2 Year,Yes,71888.14,152.0,112
2278,Female,53,1,33.0,0,> 2 Years,No,20800.91,47.0,186
7806,Female,35,1,25.0,0,1-2 Year,Yes,37966.16,6.0,229
4753,Male,26,1,3.0,1,< 1 Year,No,30178.08,113.0,298
1941,Male,31,0,21.0,1,< 1 Year,No,70785.03,69.0,281
19774,Male,41,0,19.0,0,1-2 Year,Yes,30276.65,8.0,8
3215,Male,22,1,4.0,1,< 1 Year,Yes,47149.59,60.0,227
10173,Female,36,1,42.0,0,1-2 Year,Yes,32985.9,122.0,177
19662,Male,19,1,29.0,1,1-2 Year,No,66457.51,100.0,280
15125,Female,32,1,14.0,1,> 2 Years,No,51617.44,152.0,17
2313,Male,27,1,0.0,1,< 1 Year,Yes,44395.73,26.0,61
8850,Male,20,1,10.0,1,< 1 Year,Yes,46722.13,134.0,104
16950,Male,61,1,17.0,1,< 1 Year,Yes,65381.91,14.0,117
12709,Female,52,1,17.0,1,1-2 Year,No,31488.24,145.0,156
6896,Female,42,1,35.0,1,1-2 Year,Yes,38882.19,66.0,251
11721,Female,43,1,48.0,1,< 1 Year,No,72593.01,133.0,223
17206,Female,18,0,50.0,1,< 1 Year,Yes,73971.4,60.0,243
18432,Female,30,1,30.0,0,1-2 Year,Yes,51146.72,156.0,216
17372,Male,46,1,46.0,1,> 2 Years,No,72524.99,70.0,83
2375,Female,32,1,14.0,0,< 1 Year,Yes,62482.1,113.0,115
11701,Male,24,1,5.0,0,< 1 Year,No,68465.85,112.0,92
5597,Female,63,0,33.0,0,1-2 Year,Yes,76854.56,15.0,121
16510,Female,69,1,29.0,1,> 2 Years,No,75681.6,122.0,94
18801,Female,25,1,9.0,0,> 2 Years,No,50036.25,57.0,158
9458,Female,48,1,7.0,1,1-2 Year,Yes,43543.91,100.0,168
18957,Male,20,1,50.0,0,< 1 Year,Yes,26486.6,56.0,198
596,Female,36,0,21.0,0,> 2 Years,Yes,70184.5,32.0,250
11112,Female,25,1,44.0,1,> 2 Years,No,27238.99,91.0,113
160,Female,53,1,30.0,0,< 1 Year,No,53442.31,26.0,235
6607,Male,62,1,42.0,1,< 1 Year,Yes,66105.24,48.0,106
18325,Male,31,1,9.0,0,1-2 Year,No,57816.37,152.0,220
1841,Female,53,1,7.0,1,1-2 Year,No,31359.95,91.0,234
12708,Male,66,1,12.0,0,< 1 Year,Yes,26799.27,133.0,236
10732,Male,59,1,35.0,0,> 2 Years,No,42259.26,35.0,224
6782,Male,32,1,46.0,0,> 2 Years,Yes,30508.64,13.0,94
19197,Female,54,1,39.0,1,1-2 Year,No,37448.5,4.0,227
3255,Female,38,0,16.0,0,> 2 Years,No,65435.79,116.0,109
11563,Male,66,1,21.0,1,> 2 Years,Yes,70228.01,2.0,30
7989,Female,33,1,13.0,1,1-2 Year,Yes,57382.55,61.0,260
3972,Female,46,1,43.0,1,< 1 Year,Yes,27856.73,79.0,179
19653,Female,34,1,14.0,0,> 2 Years,No,41558.6,42.0,106
16481,Male,51,1,45.0,0,1-2 Year,Yes,64375.67,152.0,37
11197,Male,56,0,27.0,0,> 2 Years,Yes,30223.87,36.0,280
14780,Male,49,1,26.0,1,> 2 Years,Yes,54440.33,52.0,112
4887,Male,51,1,27.0,0,< 1 Year,Yes,74183.8,57.0,1
4245,Female,53,1,36.0,1,< 1 Year,Yes,33978.42,125.0,277
6525,Male,53,0,15.0,0,< 1 Year,Yes,65431.64,16.0,249
11106,Female,62,1,27.0,0,< 1 Year,No,73655.41,125.0,199
18703,Female,66,1,32.0,0,> 2 Years,Yes,34926.85,66.0,90
14239,Female,57,1,4.0,0,1-2 Year,Yes,33304.88,93.0,92
12473,Female,27,1,43.0,0,> 2 Years,Yes,52781.56,15.0,114
9202,Female,48,1,4.0,0,< 1 Year,No,48828.15,42.0,112
11127,Female,49,1,52.0,1,< 1 Year,Yes,38566.75,137.0,92
13426,Female,68,1,39.0,1,> 2 Years,Yes,29323.46,55.0,297
10735,Male,56,1,25.0,1,1-2 Year,Yes,41538.5,124.0,157
17162,Female,54,1,12.0,1,1-2 Year,No,30279.85,79.0,34
13180,Male,37,1,31.0,0,1-2 Year,No,47802.04,158.0,294
12426,Female,57,1,52.0,0,> 2 Years,Yes,20784.0,100.0,217
8943,Male,27,1,43.0,0,1-2 Year,Yes,60907.0,57.0,10
1061,Male,29,1,45.0,0,> 2 Years,Yes,49387.11,51.0,293
11102,Male,53,1,5.0,0,> 2 Years,Yes,60888.67,7.0,210
6053,Female,40,1,12.0,0,> 2 Years,No,61930.32,141.0,195
2515,Male,59,1,9.0,0,> 2 Years,No,56952.45,58.0,166
14488,Female,55,1,3.0,0,1-2 Year,No,23707.18,155.0,194
6266,Male,59,1,15.0,0,1-2 Year,Yes,77304.36,38.0,65
9796,Male,40,1,34.0,1,< 1 Year,No,21439.66,101.0,68
10169,Male,34,1,47.0,0,> 2 Years,Yes,68755.16,71.0,81
15336,Female,54,1,0.0,0,> 2 Years,Yes,64572.83,146.0,81
3715,Male,27,0,12.0,1,< 1 Year,No,64295.19,98.0,238
7767,Male,23,1,27.0,1,1-2 Year,No,31962.71,64.0,270
19667,Female,41,1,18.0,0,1-2 Year,No,41571.74,57.0,45
17138,Male,46,1,23.0,0,< 1 Year,Yes,22818.04,129.0,15
15775,Male,57,1,45.0,1,1-2 Year,Yes,69423.17,134.0,68
4668,Female,43,1,7.0,1,< 1 Year,No,30240.12,76.0,205
13323,Male,30,1,15.0,0,1-2 Year,No,56618.01,62.0,51
13029,Male,33,1,28.0,1,> 2 Years,Yes,42820.31,101.0,271
13459,Female,24,1,9.0,0,< 1 Year,Yes,63768.56,10.0,158
5111,Male,50,1,25.0,0,< 1 Year,Yes,52162.62,40.0,270
19853,Female,24,1,37.0,1,> 2 Years,No,46926.51,105.0,269
17601,Male,32,1,44.0,0,1-2 Year,No,58711.59,101.0,280
13722,Female,20,1,51.0,1,1-2 Year,No,37389.18,160.0,129
5010,Male,53,1,49.0,1,> 2 Years,No,57754.08,62.0,102
17486,Male,30,1,1.0,0,1-2 Year,Yes,77658.68,9.0,187
13119,Male,28,1,46.0,0,> 2 Years,Yes,60383.69,126.0,166
302,Male,64,1,28.0,1,1-2 Year,Yes,75861.03,16.0,2
5138,Male,54,1,1.0,1,> 2 Years,No,79654.45,103.0,123
1041,Male,69,1,49.0,0,1-2 Year,Yes,28568.82,129.0,133
9373,Female,48,1,34.0,1,> 2 Years,No,58728.25,119.0,127
2344,Male,21,1,21.0,0,< 1 Year,No,66482.99,112.0,9
13802,Male,55,1,2.0,1,1-2 Year,Yes,71848.34,145.0,245
16835,Female,29,1,30.0,1,> 2 Years,Yes,50820.81,79.0,27
13374,Female,29,1,32.0,0,< 1 Year,No,70305.66,47.0,178
1258,Male,43,1,24.0,1,< 1 Year,No,71132.6,46.0,161
621,Female,31,1,24.0,0,1-2 Year,No,50001.26,158.0,67
1006,Male,26,1,49.0,0,> 2 Years,No,56118.59,109.0,19
5856,Female,40,1,16.0,1,1-2 Year,No,52530.2,132.0,238
7236,Male,56,1,29.0,0,1-2 Year,Yes,36335.43,55.0,293
4475,Male,63,1,24.0,0,> 2 Years,Yes,77564.26,43.0,39
14784,Female,66,0,5.0,0,< 1 Year,Yes,23036.91,126.0,194
655,Female,68,1,6.0,1,> 2 Years,Yes,52109.49,96.0,151
1967,Male,28,1,0.0,1,< 1 Year,No,43123.62,152.0,38
1810,Female,41,1,23.0,0,> 2 Years,No,64343.54,95.0,251
5844,Female,35,0,7.0,0,< 1 Year,No,55912.72,128.0,255
12811,Male,46,1,31.0,0,1-2 Year,No,61136.25,56.0,163
3626,Female,48,1,11.0,0,> 2 Years,No,56470.06,53.0,241
16070,Male,36,1,6.0,0,1-2 Year,No,34462.63,157.0,176
958,Male,34,0,29.0,1,> 2 Years,Yes,29447.92,6.0,253
5083,Male,57,1,41.0,1,1-2 Year,Yes,27214.95,111.0,280
11852,Female,21,1,1.0,1,< 1 Year,No,30037.12,64.0,86
16489,Female,21,1,17.0,0,> 2 Years,Yes,29730.82,137.0,112
19955,Male,69,0,25.0,0,> 2 Years,No,70589.46,147.0,143
11693,Female,41,1,48.0,1,> 2 Years,No,66452.41,114.0,126
18056,Female,30,1,8.0,0,1-2 Year,No,75568.97,123.0,213
736,Male,47,1,13.0,1,> 2 Years,Yes,24338.65,63.0,206
17828,Female,61,1,15.0,1,> 2 Years,Yes,72978.84,112.0,277
15780,Female,65,1,16.0,0,< 1 Year,No,32775.36,55.0,148
9728,Male,57,1,29.0,1,< 1 Year,Yes,75027.0,92.0,16
14725,Female,65,1,11.0,1,< 1 Year,No,41032.5,33.0,247
4690,Female,60,1,10.0,0,> 2 Years,No,73953.0,119.0,212
13168,Female,38,1,9.0,1,< 1 Year,No,39419.1,154.0,165
3201,Male,63,1,6.0,0,< 1 Year,No,68835.59,44.0,26
10398,Female,51,1,31.0,1,1-2 Year,Yes,59196.13,116.0,216
11227,Female,64,1,34.0,0,1-2 Year,No,63270.13,22.0,196
8243,Female,19,1,21.0,0,< 1 Year,No,40572.4,65.0,154
8788,Female,20,1,23.0,1,< 1 Year,Yes,77727.52,19.0,63
10177,Female,45,1,51.0,1,> 2 Years,No,51331.27,9.0,264
3359,Female,49,1,49.0,0,> 2 Years,Yes,42380.01,42.0,120
18425,Male,36,1,43.0,1,1-2 Year,Yes,33879.9,141.0,139
2120,Female,35,1,23.0,1,1-2 Year,No,68026.13,91.0,162
13522,Male,56,0,46.0,1,< 1 Year,Yes,41925.77,114.0,234
8321,Male,23,1,4.0,1,1-2 Year,No,65218.55,137.0,32
19753,Male,37,1,9.0,0,< 1 Year,Yes,66061.38,61.0,62
8807,Male,38,1,42.0,1,> 2 Years,Yes,43257.39,19.0,179
3306,Male,18,1,33.0,1,> 2 Years,No,41436.23,91.0,71
16926,Female,60,1,45.0,1,> 2 Years,Yes,48088.74,154.0,40
10716,Male,55,1,34.0,1,1-2 Year,No,47197.55,20.0,56
9335,Female,37,1,44.0,1,1-2 Year,No,40243.9,93.0,3
6514,Male,24,1,46.0,1,< 1 Year,Yes,67354.67,20.0,214
16550,Female,46,1,47.0,1,> 2 Years,Yes,40469.4,55.0,158
7385,Male,22,1,1.0,0,> 2 Years,No,68773.45,151.0,30
14144,Male,68,1,39.0,0,1-2 Year,No,72949.11,39.0,208
14912,Male,36,1,34.0,0,> 2 Years,No,75984.26,88.0,87
8415,Female,54,0,20.0,0,< 1 Year,No,49240.08,6.0,115
11741,Female,46,1,32.0,0,> 2 Years,Yes,51363.38,142.0,212
15731,Female,25,1,33.0,1,> 2 Years,Yes,38813.7,46.0,239
6321,Male,18,1,8.0,0,> 2 Years,Yes,34975.54,51.0,74
9626,Female,54,1,49.0,1,< 1 Year,No,56432.89,97.0,242
6976,Female,30,1,14.0,0,> 2 Years,Yes,56014.6,102.0,174
17204,Female,28,1,11.0,1,< 1 Year,No,34463.34,47.0,130
18345,Female,56,1,10.0,1,< 1 Year,Yes,57458.75,13.0,220
5277,Male,66,1,28.0,1,< 1 Year,Yes,65314.25,101.0,119
17269,Female,52,1,37.0,1,1-2 Year,Yes,32810.97,159.0,163
3946,Female,36,1,15.0,0,> 2 Years,Yes,78586.73,44.0,50
3729,Male,60,1,39.0,0,< 1 Year,Yes,69813.66,131.0,75
8624,Male,48,1,39.0,0,1-2 Year,No,42222.7,88.0,35
16688,Female,51,0,7.0,0,< 1 Year,No,42917.31,59.0,172
14580,Female,28,1,41.0,0,> 2 Years,Yes,78169.97,113.0,249
5816,Male,24,0,36.0,0,< 1 Year,Yes,39730.89,46.0,198
17799,Male,58,1,13.0,0,1-2 Year,Yes,21162.04,43.0,195
17602,Female,35,1,8.0,1,1-2 Year,No,26455.3,105.0,247
17141,Female,26,1,35.0,1,1-2 Year,No,74874.25,89.0,24
5539,Male,58,1,43.0,0,1-2 Year,Yes,62353.89,73.0,295
15534,Female,24,0,22.0,0,1-2 Year,Yes,30237.68,121.0,184
6692,Male,26,1,51.0,1,< 1 Year,Yes,34823.54,156.0,92
13575,Female,67,1,17.0,1,1-2 Year,No,69706.75,118.0,197
562,Male,55,0,33.0,0,1-2 Year,Yes,63664.71,69.0,161
12407,Female,54,1,38.0,1,> 2 Years,Yes,50585.11,107.0,175
4452,Female,19,1,47.0,0,1-2 Year,No,70091.26,23.0,17
19360,Male,67,1,29.0,1,< 1 Year,Yes,49591.94,154.0,116
3290,Female,64,1,18.0,0,> 2 Years,No,37587.18,18.0,293
15846,Female,66,1,10.0,1,1-2 Year,No,47140.99,14.0,88
7941,Male,52,1,39.0,0,< 1 Year,No,66403.63,36.0,247
70,Female,48,1,38.0,0,> 2 Years,No,56229.25,110.0,261
7040,Female,26,1,51.0,0,> 2 Years,No,23596.13,18.0,175
3390,Female,68,1,26.0,1,> 2 Years,No,27108.1,94.0,17
10581,Male,64,1,52.0,0,< 1 Year,Yes,75095.46,95.0,139
5097,Female,32,1,35.0,0,< 1 Year,No,76282.17,112.0,153
5636,Male,57,1,1.0,0,1-2 Year,No,73174.47,99.0,93
14350,Female,51,1,30.0,0,1-2 Year,No,53759.25,129.0,76
19648,Male,43,1,18.0,0,1-2 Year,Yes,55636.36,122.0,9
4683,Male,44,1,0.0,0,< 1 Year,Yes,28373.95,70.0,212
17530,Male,56,1,5.0,1,1-2 Year,No,34256.34,98.0,272
19057,Male,57,1,33.0,1,1-2 Year,No,44801.4,95.0,79
1312,Female,27,1,28.0,0,1-2 Year,No,29032.49,7.0,252
10896,Male,51,1,24.0,1,< 1 Year,Yes,72760.33,57.0,35
3160,Male,25,1,28.0,1,< 1 Year,Yes,49663.89,76.0,142
6429,Male,35,1,1.0,0,1-2 Year,Yes,62783.05,94.0,188
8528,Male,43,0,29.0,0,< 1 Year,No,64747.49,83.0,143
6512,Female,24,1,49.0,1,> 2 Years,Yes,72952.02,158.0,249
7066,Female,30,1,2.0,1,1-2 Year,No,63835.86,39.0,91
10753,Female,51,1,40.0,0,> 2 Years,No,55923.4,62.0,142
1852,Male,18,1,44.0,0,1-2 Year,No,61441.18,142.0,290
10866,Female,58,1,2.0,0,1-2 Year,No,30803.31,10.0,281
9100,Female,54,1,1.0,0,< 1 Year,Yes,34999.77,29.0,106
12118,Male,68,1,40.0,0,< 1 Year,No,41210.51,107.0,43
19764,Female,20,1,29.0,0,< 1 Year,No,71187.13,157.0,211
3977,Male,50,1,9.0,1,< 1 Year,No,56470.68,137.0,262
16614,Male,30,1,24.0,1,> 2 Years,No,70181.18,98.0,47
16501,Female,18,1,50.0,0,> 2 Years,No,69280.55,121.0,64
8045,Male,28,1,19.0,0,1-2 Year,No,31667.2,23.0,114
18014,Male,19,0,26.0,0,1-2 Year,Yes,62024.19,96.0,261
13552,Female,44,1,28.0,1,1-2 Year,No,74840.31,82.0,269
2876,Female,19,1,9.0,0,< 1 Year,No,56752.52,61.0,27
12218,Female,33,1,12.0,0,1-2 Year,No,45159.37,44.0,288
14917,Male,34,1,35.0,1,< 1 Year,No,48375.76,119.0,269
16065,Female,31,1,16.0,0,> 2 Years,Yes,51458.28,61.0,284
276,Female,26,1,3.0,1,< 1 Year,No,65190.01,48.0,196
2007,Female,43,1,48.0,1,1-2 Year,No,53284.85,4.0,80
4814,Female,55,0,12.0,0,< 1 Year,No,26500.45,7.0,32
601,Male,50,0,36.0,0,> 2 Years,No,53828.19,145.0,74
4106,Male,68,1,25.0,0,< 1 Year,No,60603.02,26.0,52
4730,Male,32,1,9.0,1,1-2 Year,Yes,36538.25,151.0,179
18173,Male,24,1,25.0,0,> 2 Years,No,56182.0,46.0,187
3732,Female,50,1,11.0,1,1-2 Year,Yes,77930.71,79.0,241
13583,Female,69,1,46.0,0,> 2 Years,No,31407.78,65.0,48
14208,Female,44,1,19.0,1,< 1 Year,Yes,42051.01,74.0,9
13160,Male,22,1,13.0,0,1-2 Year,Yes,20362.13,92.0,289
9783,Female,23,1,8.0,1,1-2 Year,No,65071.21,118.0,172
5691,Female,26,1,9.0,0,1-2 Year,No,59151.95,53.0,1
14631,Male,37,1,49.0,1,< 1 Year,Yes,39964.35,21.0,12
6633,Male,57,1,24.0,0,< 1 Year,Yes,62946.6,127.0,249
19282,Female,54,1,25.0,0,< 1 Year,No,41572.32,110.0,213
2167,Female,66,1,25.0,0,> 2 Years,No,40111.36,57.0,22
19348,Female,34,1,41.0,1,1-2 Year,Yes,39991.29,71.0,54
7753,Female,25,1,4.0,0,< 1 Year,No,73353.89,70.0,279
9242,Female,47,1,7.0,1,> 2 Years,Yes,21794.28,3.0,160
19568,Male,56,1,29.0,0,< 1 Year,No,47114.93,130.0,296
15415,Female,56,1,41.0,0,> 2 Years,No,62178.22,97.0,196
9770,Female,34,1,51.0,1,< 1 Year,No,75144.62,119.0,239
15814,Female,35,1,10.0,0,> 2 Years,Yes,58541.53,45.0,223
15678,Female,31,1,1.0,1,< 1 Year,Yes,60631.38,62.0,229
2228,Male,25,1,25.0,0,< 1 Year,Yes,31111.84,23.0,21
16890,Female,48,1,14.0,1,1-2 Year,No,37555.88,49.0,237
14665,Male,52,1,28.0,0,1-2 Year,Yes,39103.73,114.0,79
4712,Male,48,0,1.0,0,1-2 Year,Yes,63266.95,109.0,123
15801,Female,54,1,39.0,0,> 2 Years,Yes,39098.46,133.0,165
4378,Female,62,1,43.0,0,> 2 Years,Yes,57915.46,125.0,135
5418,Female,20,1,29.0,1,> 2 Years,No,77798.22,126.0,223
15757,Female,51,1,52.0,0,1-2 Year,No,47764.42,55.0,112
13161,Male,28,0,5.0,0,< 1 Year,No,24644.09,153.0,257
9596,Female,69,1,31.0,0,< 1 Year,Yes,69420.48,3.0,264
4912,Male,32,1,36.0,1,< 1 Year,No,25995.88,35.0,81
12338,Male,34,1,2.0,0,1-2 Year,No,72707.56,74.0,73
9338,Female,51,1,8.0,1,< 1 Year,No,33011.11,102.0,156
10913,Male,32,1,44.0,0,> 2 Years,Yes,27073.5,140.0,289
1962,Male,18,1,32.0,0,< 1 Year,No,71317.88,145.0,148
1003,Male,64,1,17.0,0,< 1 Year,Yes,48209.38,135.0,186
2423,Male,24,1,23.0,1,< 1 Year,No,38607.18,16.0,175
7009,Female,43,1,35.0,1,< 1 Year,No,52767.83,31.0,69
17990,Male,55,1,50.0,1,< 1 Year,No,22138.52,74.0,205
15940,Male,19,1,14.0,0,> 2 Years,Yes,59042.63,8.0,121
19897,Female,58,1,35.0,1,< 1 Year,Yes,49435.31,153.0,99
15700,Male,61,1,31.0,0,< 1 Year,No,32760.95,92.0,142
7101,Female,32,1,32.0,1,1-2 Year,No,24157.13,58.0,225
11079,Male,46,1,28.0,1,> 2 Years,Yes,36688.46,122.0,12
334,Male,22,1,25.0,1,> 2 Years,Yes,55252.68,30.0,272
1497,Female,25,1,46.0,1,< 1 Year,No,62248.46,78.0,164
6264,Female,66,1,46.0,1,< 1 Year,No,21435.22,35.0,249
49,Female,44,1,23.0,0,1-2 Year,Yes,66928.09,155.0,186
15261,Female,34,1,35.0,0,< 1 Year,No,24250.37,89.0,68
18238,Male,31,1,4.0,0,1-2 Year,Yes,51948.11,61.0,242
5471,Male,22,1,15.0,0,1-2 Year,Yes,75365.44,9.0,110
13770,Male,38,1,21.0,0,> 2 Years,No,55454.22,3.0,164
2462,Female,66,1,50.0,1,< 1 Year,Yes,67254.97,19.0,223
4620,Male,36,1,21.0,0,1-2 Year,Yes,73660.77,147.0,105
13693,Female,59,1,29.0,0,> 2 Years,Yes,54129.86,96.0,224
3890,Female,65,1,24.0,1,< 1 Year,Yes,54156.37,81.0,277
6504,Female,38,1,48.0,0,< 1 Year,No,30383.15,39.0,178
